,0
2020-03-17,2150.4582301525
2020-03-18,2176.9790379322285
2020-03-19,2062.3291176686894
2020-03-20,2057.2459583267996
2020-03-21,2214.756026183501
2020-03-22,2388.2689575114696
2020-03-23,2478.683115286326
2020-03-24,2429.442379802544
2020-03-25,2507.720214134119
2020-03-26,2633.3460490921784
2020-03-27,2312.742245970055
2020-03-28,2567.407093556953
2020-03-29,2677.96834529559
2020-03-30,2445.1004521923837
2020-03-31,2318.352584381401
2020-04-01,2241.20149453936
2020-04-02,2119.248203338687
2020-04-03,2145.718025017253
2020-04-04,1921.2914031371724
2020-04-05,2128.158541354835
2020-04-06,2000.5535752173712
2020-04-07,2066.3992798854206
2020-04-08,2384.388566002737
2020-04-09,2576.8364499374475
2020-04-10,2647.9737889868297
2020-04-11,2870.5460774746966
2020-04-12,3034.2170703062
2020-04-13,2985.0021004268497
2020-04-14,2893.930067941826
2020-04-15,2877.393302314216
2020-04-16,2859.820594512428
2020-04-17,2668.928721731386
2020-04-18,2745.449792224806
2020-04-19,2738.78094023486
2020-04-20,2607.707558481052
2020-04-21,2494.781240657611
2020-04-22,2435.8489966691536
2020-04-23,2294.1188168308104
2020-04-24,2339.6878454750536
2020-04-25,2637.0373964243636
2020-04-26,2902.511156758738
2020-04-27,2841.481119317565
2020-04-28,2862.7740573268106
2020-04-29,2982.250329534552
2020-04-30,2904.382826196621
2020-05-01,2810.537868467561
2020-05-02,2951.274116925866
2020-05-03,2798.862004610602
2020-05-04,2975.2447532138035
2020-05-05,3034.941444137926
2020-05-06,3012.231019808085
2020-05-07,2975.6011783952986
2020-05-08,2709.410438077663
2020-05-09,2870.4911042477916
2020-05-10,3135.3044576993084
2020-05-11,2894.5893864624763
2020-05-12,3035.210577129859
2020-05-13,3042.642403428406
2020-05-14,2929.967784455324
2020-05-15,3116.3759870131385
2020-05-16,2909.560070874371
2020-05-17,3003.8498734625455
2020-05-18,2914.4842700717118
2020-05-19,2868.709146295634
2020-05-20,3349.900865625462
2020-05-21,3096.8184878640905
2020-05-22,3028.6206045294243
2020-05-23,3112.219347030615
2020-05-24,3158.2160122076943
2020-05-25,3083.0358331450516
2020-05-26,3078.3777420512056
2020-05-27,2988.2057086933755
2020-05-28,3156.719649029643
2020-05-29,3178.3746295760866
2020-05-30,3044.595011551797
2020-05-31,2930.719576562225
2020-06-01,2609.464011076679
2020-06-02,2574.851712625865
2020-06-03,2675.2111754003654
2020-06-04,2526.4033587933127
2020-06-05,2578.2880436108303
2020-06-06,2768.261711632689
2020-06-07,2819.0703495205917
2020-06-08,2842.4780636501123
2020-06-09,2660.007009231995
2020-06-10,2465.1264940648307
2020-06-11,2782.0669978546684
2020-06-12,2833.5220327567054
2020-06-13,3058.521272049654
2020-06-14,3092.6887219466066
2020-06-15,3052.8208877467673
2020-06-16,3270.1526552528358
2020-06-17,3291.2681696313252
2020-06-18,3139.315742130516
2020-06-19,3094.4247375293976
2020-06-20,3220.1312726702595
2020-06-21,3336.2448970365313
2020-06-22,3354.371269829804
2020-06-23,3257.2823134993623
2020-06-24,3150.5088570710013
2020-06-25,2994.904123171857
2020-06-26,2914.7515886500455
2020-06-27,2962.2892412398846
2020-06-28,2981.239422085018
2020-06-29,2864.6828144025617
2020-06-30,2984.074446193477
2020-07-01,3079.8666054817095
2020-07-02,3045.0565074339493
2020-07-03,3213.0093013591068
2020-07-04,3465.494452829375
2020-07-05,3585.641028664883
2020-07-06,3678.0754787079277
2020-07-07,3612.6232909737964
2020-07-08,3716.8580807312405
2020-07-09,3671.6498961428165
2020-07-10,3460.429335812962
2020-07-11,3579.5190736366394
2020-07-12,3429.558646557006
2020-07-13,3288.8841543782605
2020-07-14,3229.9797834416277
2020-07-15,2949.55281384225
2020-07-16,2855.405318907198
2020-07-17,2642.738530368614
2020-07-18,2503.5119768602144
2020-07-19,2626.6153780807153
2020-07-20,2701.5857005364683
2020-07-21,2792.502454585327
2020-07-22,2774.0605399518677
2020-07-23,2849.8788808078293
2020-07-24,2643.614254950861
2020-07-25,2837.3183367031643
2020-07-26,3025.0733239077044
2020-07-27,3223.8255224771074
2020-07-28,3292.4108369045493
2020-07-29,3363.0845586357805
2020-07-30,3413.8083336319073
2020-07-31,3542.2945812068
2020-08-01,3300.2781386076895
2020-08-02,3180.3088354769006
2020-08-03,3356.915100047994
2020-08-04,3363.1438732357374
2020-08-05,3618.807525680787
2020-08-06,3421.7505993220634
2020-08-07,3364.4878761626524
2020-08-08,3250.2410644135157
2020-08-09,3246.062392592946
2020-08-10,3215.229168528411
2020-08-11,3166.1140326242457
2020-08-12,3259.411375056203
2020-08-13,3247.361510740416
2020-08-14,3421.8184622733547
2020-08-15,3439.596337635469
2020-08-16,3512.2093877451193
2020-08-17,3570.7684397539106
2020-08-18,3625.6281082474975
2020-08-19,3672.8166565572083
2020-08-20,3645.938135685481
2020-08-21,3538.745934659127
2020-08-22,3680.1084525297556
2020-08-23,3595.4061614662587
2020-08-24,3465.277154232472
2020-08-25,3659.570421382804
2020-08-26,3488.9389323461387
2020-08-27,3500.5222189806937
2020-08-28,3465.669131125793
2020-08-29,3382.67216305245
2020-08-30,3262.8081999380597
2020-08-31,3282.694439809969
2020-09-01,3468.8006749161336
2020-09-02,3573.3634617814296
2020-09-03,3279.0662534707653
2020-09-04,3498.27218138114
2020-09-05,3444.346447248221
2020-09-06,3293.8728884108605
2020-09-07,3437.9633822576625
2020-09-08,3610.906257144794
2020-09-09,3631.8949820417897
2020-09-10,3483.484706187526
2020-09-11,3646.8184741459136
2020-09-12,3714.8496179749013
2020-09-13,3865.8883003888996
2020-09-14,3795.082926356381
2020-09-15,3938.3847911534576
2020-09-16,4025.4436797923863
2020-09-17,4223.261605407597
2020-09-18,4129.441344349755
2020-09-19,4179.293063812299
2020-09-20,4100.671917181094
2020-09-21,4009.2283507170014
2020-09-22,4014.3727718618757
2020-09-23,4076.0763137036556
2020-09-24,3958.0738346063313
2020-09-25,3640.299186688685
2020-09-26,3706.700413018074
2020-09-27,3537.707921794813
2020-09-28,3488.551966263637
2020-09-29,3399.5314651682006
2020-09-30,3554.8050350000326
2020-10-01,3567.472554161804
2020-10-02,3429.6200936520854
2020-10-03,3469.1454783904765
2020-10-04,3714.238511156048
2020-10-05,3712.3874279588485
2020-10-06,3710.5590293545074
2020-10-07,3804.233766437609
2020-10-08,3771.446597282056
2020-10-09,3924.0516763776113
2020-10-10,3915.081482184171
2020-10-11,3921.516448779412
2020-10-12,3856.6297912149835
2020-10-13,3907.6318565972006
2020-10-14,4041.1808998786464
2020-10-15,4129.220227289747
2020-10-16,4265.981964543165
2020-10-17,4306.713682641321
2020-10-18,4227.540728642156
2020-10-19,4426.128645800935
2020-10-20,4502.35731992516
2020-10-21,4598.354080238123
2020-10-22,4535.67261073733
2020-10-23,4629.735022986358
2020-10-24,4758.146412930968
2020-10-25,4899.775496304046
2020-10-26,4850.798678967318
2020-10-27,4822.1747165074385
2020-10-28,4634.656441251964
2020-10-29,4633.124472183993
2020-10-30,4827.059697378769
2020-10-31,4835.614160203111
2020-11-01,4663.83331856984
2020-11-02,4589.200888431745
2020-11-03,4803.229796788201
2020-11-04,4747.260525701128
2020-11-05,4665.75016976408
2020-11-06,4573.663551815858
2020-11-07,4905.269994764581
2020-11-08,4961.340889271312
2020-11-09,4906.79725886963
2020-11-10,5103.254441920987
2020-11-11,5120.462192135409
2020-11-12,5090.371500424136
2020-11-13,5178.738101039325
2020-11-14,5208.5949687700995
2020-11-15,5260.625595937507
2020-11-16,5337.969553742846
2020-11-17,5086.830494235986
2020-11-18,5166.261881323814
2020-11-19,4622.668130692246
2020-11-20,4837.064958859643
2020-11-21,4904.481578835688
2020-11-22,4601.6317366932835
2020-11-23,4528.330605526804
2020-11-24,4496.764723324122
2020-11-25,4472.863262111157
2020-11-26,4449.89432637012
2020-11-27,4395.510044553516
2020-11-28,4543.069579086115
2020-11-29,4826.127566670495
2020-11-30,4827.617095343271
2020-12-01,4967.505912591316
2020-12-02,4934.889124269545
2020-12-03,4869.184672980564
2020-12-04,5060.283201510297
2020-12-05,5102.292548613589
2020-12-06,5321.835489203428
2020-12-07,5485.351074943873
2020-12-08,5436.491227274935
2020-12-09,5548.471643178239
2020-12-10,5480.531883147561
2020-12-11,5607.319298807919
2020-12-12,5576.476229225173
2020-12-13,5511.157204710778
2020-12-14,5556.9055349667
2020-12-15,5505.534833674651
2020-12-16,5574.01345037152
2020-12-17,5834.179845676843
2020-12-18,5641.191264679215
2020-12-19,5696.993555542022
2020-12-20,5764.120917589419
2020-12-21,5735.722966835092
2020-12-22,5946.376227181477
2020-12-23,6035.220521167018
2020-12-24,6222.57660925194
2020-12-25,6417.606817089807
2020-12-26,6449.706308005529
2020-12-27,6653.806413040688
2020-12-28,6752.8216495391325
2020-12-29,6746.671370499222
2020-12-30,7086.324811174462
2020-12-31,6947.067128748079
2021-01-01,6933.543153220205
2021-01-02,6888.109075681346
2021-01-03,6770.958631834326
2021-01-04,6762.471167367762
2021-01-05,6901.666572955025
2021-01-06,6745.148692976005
2021-01-07,6702.924289316343
2021-01-08,6574.078077351435
2021-01-09,6373.66892551537
2021-01-10,6322.364611412733
2021-01-11,6293.192346793235
2021-01-12,6415.538497308125
2021-01-13,6347.486494752106
2021-01-14,6493.236285522186
2021-01-15,6495.780660019428
2021-01-16,6470.230165581913
2021-01-17,6453.118522578832
2021-01-18,6370.745423094638
2021-01-19,6409.864445539457
2021-01-20,6354.559182116281
2021-01-21,6339.3533637885075
2021-01-22,6440.112278325908
2021-01-23,6459.698618384656
2021-01-24,6410.328016174909
2021-01-25,6321.890709886311
2021-01-26,6302.535763202515
2021-01-27,6209.906006338073
2021-01-28,6592.434864619628
2021-01-29,6651.849416602286
2021-01-30,6634.176953200574
2021-01-31,6672.896325074974
2021-02-01,6677.311736347149
2021-02-02,6993.721017075099
2021-02-03,7055.9946735447065
2021-02-04,7155.5972842070705
2021-02-05,7306.200746759376
2021-02-06,7708.003252469094
2021-02-07,7852.314661102293
2021-02-08,7872.716637452025
2021-02-09,7710.5761993082015
2021-02-10,7663.782896042149
2021-02-11,7763.395249766983
2021-02-12,7830.125856202651
2021-02-13,7938.373431693855
2021-02-14,7741.731051107215
2021-02-15,7679.900362919304
2021-02-16,7693.949931579858
2021-02-17,7772.398791250771
2021-02-18,7213.06790038706
2021-02-19,7441.2701710832325
2021-02-20,7118.1787073142605
2021-02-21,7030.233171867722
2021-02-22,6948.411653209471
2021-02-23,7334.246349259687
2021-02-24,7246.73644767445
2021-02-25,7215.558286595548
2021-02-26,7437.875717877537
2021-02-27,7390.246866031526
2021-02-28,7348.827007740196
2021-03-01,7320.334680102447
2021-03-02,7113.377040096229
2021-03-03,6989.528532397597
2021-03-04,7276.251934988134
2021-03-05,7498.603375953631
2021-03-06,7677.4787949522215
2021-03-07,7551.343902937827
2021-03-08,7724.063517991391
2021-03-09,7793.895798306588
2021-03-10,7741.258356746652
2021-03-11,8077.874349320512
2021-03-12,8353.055183315808
2021-03-13,8596.666623934692
2021-03-14,9066.221549210366
2021-03-15,9171.115044133488
2021-03-16,8899.125072504374
2021-03-17,8961.863119443677
2021-03-18,8679.314699287492
2021-03-19,8926.945229936988
2021-03-20,8817.180536652822
2021-03-21,8728.60511551559
2021-03-22,8621.750594960069
2021-03-23,8625.934591731948
2021-03-24,8574.923260889536
2021-03-25,8496.712921232403
2021-03-26,8477.77425545274
2021-03-27,8625.621536319328
2021-03-28,9102.938488505964
2021-03-29,9284.224910920073
2021-03-30,9324.57729554945
2021-03-31,9063.079585197327
2021-04-01,9131.270653954518
2021-04-02,9202.856832011186
2021-04-03,9130.063652371906
2021-04-04,9095.431749943535
2021-04-05,8987.294132386189
2021-04-06,9163.484675302945
2021-04-07,9089.85493959327
2021-04-08,9014.754647226951
2021-04-09,9071.542338253712
2021-04-10,8850.580481150975
2021-04-11,9060.154046314263
2021-04-12,8932.27812328872
2021-04-13,8814.996154805818
2021-04-14,9107.357610680305
2021-04-15,9344.47002607458
2021-04-16,9422.77746369648
2021-04-17,9302.849227612644
2021-04-18,9453.036700088041
2021-04-19,9350.412149719341
2021-04-20,9189.221144559317
2021-04-21,9131.320875118648
2021-04-22,8912.593541737171
2021-04-23,8752.693058800542
2021-04-24,8801.894703291115
2021-04-25,8846.887722960359
2021-04-26,8807.798284035813
2021-04-27,8601.133752648846
2021-04-28,8981.248534214245
2021-04-29,8832.097875025944
2021-04-30,8971.95493603073
2021-05-01,9216.826130219386
2021-05-02,9468.143096862636
2021-05-03,9400.892732278679
2021-05-04,9463.259444673487
2021-05-05,9565.357013972207
2021-05-06,9837.511581542647
2021-05-07,9923.026184707533
2021-05-08,9837.59596200144
2021-05-09,9983.204122396357
2021-05-10,10081.095333174708
2021-05-11,10055.528710757026
2021-05-12,10177.363753556365
2021-05-13,10012.032086763955
2021-05-14,9819.079552866482
2021-05-15,9843.911102558903
2021-05-16,9700.78521946672
2021-05-17,9987.522851583006
2021-05-18,9927.9592422329
2021-05-19,10102.602698354229
2021-05-20,9822.587788463718
2021-05-21,10078.738272935323
2021-05-22,10185.695252168163
2021-05-23,10005.737094643893
2021-05-24,9826.033609597558
2021-05-25,10121.921832165966
2021-05-26,10150.334220535045
2021-05-27,10261.037610011497
2021-05-28,10148.8528203465
2021-05-29,10244.82591155684
2021-05-30,10167.906561753589
2021-05-31,10093.16913198289
2021-06-01,9879.70239129834
2021-06-02,9731.00211064981
2021-06-03,9618.993312217333
2021-06-04,9811.177473484617
2021-06-05,9336.440802784362
2021-06-06,9474.138668709602
2021-06-07,9571.794277945832
2021-06-08,9562.913307318584
2021-06-09,9704.867259860262
2021-06-10,9594.385056798686
2021-06-11,10072.512946295961
2021-06-12,10403.008047424013
2021-06-13,10241.53371263445
2021-06-14,10154.970274288393
2021-06-15,10347.964278991389
2021-06-16,10442.44535777983
2021-06-17,10665.137230240698
2021-06-18,10520.01099016987
2021-06-19,10465.636908924524
2021-06-20,10622.927801894126
2021-06-21,10422.72417408909
2021-06-22,10417.380721791384
2021-06-23,10445.062460263442
2021-06-24,10248.460905716896
2021-06-25,10546.18252889257
2021-06-26,10830.60335287536
2021-06-27,10615.070954866165
2021-06-28,10510.30973542497
2021-06-29,10484.74884786583
2021-06-30,10816.02005280815
2021-07-01,10574.25756702231
2021-07-02,10484.299218750033
2021-07-03,10830.514737361844
2021-07-04,10540.756043493775
2021-07-05,10604.732011176895
2021-07-06,10471.794124267843
2021-07-07,10392.562371705837
2021-07-08,10363.616675488047
2021-07-09,10372.69626902083
2021-07-10,10332.51968386412
2021-07-11,10287.174317388684
2021-07-12,10304.09414008118
2021-07-13,10347.317769476858
2021-07-14,10839.878819845313
2021-07-15,10594.33888408216
2021-07-16,10638.382395589064
2021-07-17,10314.698377469715
2021-07-18,10236.287695230545
2021-07-19,10247.735192056938
2021-07-20,10122.922313687808
2021-07-21,10000.571984919117
2021-07-22,10138.212806102807
2021-07-23,10098.114616851964
2021-07-24,9739.89738872997
2021-07-25,9801.215376485623
2021-07-26,9394.250076990755
2021-07-27,9544.312650235472
2021-07-28,9586.389394977934
2021-07-29,9531.462951744685
2021-07-30,9777.035378729153
2021-07-31,9847.102196117608
2021-08-01,10111.305938308227
2021-08-02,10275.687362499672
2021-08-03,9848.834835813874
2021-08-04,10195.802283178096
2021-08-05,10237.852616537155
2021-08-06,10098.943899399976
2021-08-07,10316.78981941913
2021-08-08,10149.551871146918
2021-08-09,10033.06807241079
2021-08-10,10023.600810197362
2021-08-11,10351.146922430853
2021-08-12,10405.689244966878
2021-08-13,10285.397882435354
2021-08-14,10456.226741152655
2021-08-15,10434.861301247794
2021-08-16,10087.672682493117
2021-08-17,10170.221736979784
2021-08-18,10366.07360541235
2021-08-19,10505.466206528024
2021-08-20,10719.316057591359
2021-08-21,10878.682145883604
2021-08-22,10788.901933992758
2021-08-23,10927.034268371795
2021-08-24,11082.289857615422
2021-08-25,10916.63382653322
2021-08-26,10961.655514032613
2021-08-27,11031.380036966946
2021-08-28,11352.393750232164
2021-08-29,11717.288729155736
2021-08-30,11577.217034606949
2021-08-31,11458.810527729825
2021-09-01,11289.279922258953
2021-09-02,11425.587444580326
2021-09-03,11399.028530368505
2021-09-04,11159.943109002521
2021-09-05,11178.289876081662
2021-09-06,11383.390626404584
2021-09-07,11331.269022357315
2021-09-08,11382.616070358526
2021-09-09,11019.52749682625
2021-09-10,10826.883913230804
2021-09-11,10728.539287827616
2021-09-12,10692.875886162026
2021-09-13,10567.69346997109
2021-09-14,10411.38498985018
2021-09-15,10336.253596036764
2021-09-16,10318.312114845345
2021-09-17,10394.128686384416
2021-09-18,10313.96394777807
2021-09-19,10272.617275903125
2021-09-20,10516.597306743824
2021-09-21,10779.589274303384
2021-09-22,10903.939483107652
2021-09-23,11251.97060050648
2021-09-24,10986.952202413502
2021-09-25,11226.9627285713
2021-09-26,11318.298551765049
2021-09-27,11290.247088218559
2021-09-28,11160.955483632773
2021-09-29,11285.596592831946
2021-09-30,11275.571844447479
2021-10-01,11307.285714193808
2021-10-02,11651.962770555372
2021-10-03,11313.777348801566
2021-10-04,11244.400237688757
2021-10-05,10836.76096706125
2021-10-06,11059.73389506953
2021-10-07,11318.16218633777
2021-10-08,11252.249388157003
2021-10-09,11490.920401207663
2021-10-10,11541.705258195225
2021-10-11,11382.623927768715
2021-10-12,11616.890322237998
2021-10-13,11404.690377308154
2021-10-14,11334.844097032123
2021-10-15,11302.302912751882
2021-10-16,11729.407619244708
2021-10-17,11624.343312243214
2021-10-18,11640.486205048684
2021-10-19,11538.297799222426
2021-10-20,11597.697428597892
2021-10-21,11604.273266920776
2021-10-22,12067.008453905057
2021-10-23,11983.035841811927
2021-10-24,12020.590434053007
2021-10-25,12087.423124063163
2021-10-26,11786.681061007266
2021-10-27,11977.802400356797
2021-10-28,11869.389623191953
2021-10-29,12034.980149365863
2021-10-30,11934.638981941634
2021-10-31,12227.019976069007
2021-11-01,12171.5003188184
2021-11-02,12166.677663267006
2021-11-03,12225.9627605612
2021-11-04,12054.91291763098
2021-11-05,12414.221907105062
2021-11-06,12472.406934533645
2021-11-07,12647.3774483199
2021-11-08,12689.55529211451
2021-11-09,12544.76173731601
2021-11-10,12417.61640525466
2021-11-11,12181.285807067527
2021-11-12,12109.70267353706
2021-11-13,12007.333145626348
2021-11-14,12253.28293737391
2021-11-15,12233.974279261687
2021-11-16,12507.09015527981
2021-11-17,12280.57421790543
2021-11-18,12336.182625708827
2021-11-19,12417.416856394908
2021-11-20,12408.949999286286
2021-11-21,12662.004579321605
2021-11-22,12651.832438126467
2021-11-23,12575.515481427576
2021-11-24,12708.206376768614
2021-11-25,12803.70902153939
2021-11-26,12660.017599346225
2021-11-27,12907.569035939221
2021-11-28,12437.517563649684
2021-11-29,12396.42419817751
2021-11-30,12373.699670689539
2021-12-01,12265.101037968534
2021-12-02,12295.815674461679
2021-12-03,12449.191608505673
2021-12-04,12239.310052270834
2021-12-05,12366.41960533181
2021-12-06,12128.541360504309
2021-12-07,12283.08701879305
2021-12-08,12263.541506483496
2021-12-09,12238.16911846778
2021-12-10,12108.20982656305
2021-12-11,12318.744041569176
2021-12-12,12243.053959184082
2021-12-13,12193.943544009748
2021-12-14,11874.556684206129
2021-12-15,12124.065036553407
2021-12-16,12297.883631511153
2021-12-17,12521.793557854768
2021-12-18,12623.917901453939
2021-12-19,12386.920150527063
2021-12-20,12672.532903718522
2021-12-21,12642.491488865848
2021-12-22,13067.145094719077
2021-12-23,12976.938618466782
2021-12-24,12918.015501922522
2021-12-25,12898.724419048709
2021-12-26,13060.994245652322
2021-12-27,12858.778693445753
2021-12-28,13114.420345598839
2021-12-29,13200.740579289944
2021-12-30,13332.713866510754
2021-12-31,13395.469006014384
2022-01-01,13527.609991854342
2022-01-02,13574.043184447482
2022-01-03,13493.542219397377
2022-01-04,13010.715195314418
2022-01-05,13497.294484073309
2022-01-06,13883.375916592797
2022-01-07,13986.93927755345
2022-01-08,13881.94938188105
2022-01-09,14123.39935136998
2022-01-10,13778.38994364205
2022-01-11,13968.012907549648
2022-01-12,14172.910589105777
2022-01-13,14120.35882235813
2022-01-14,14077.496284418836
2022-01-15,14043.070461983736
2022-01-16,14321.051217117252
2022-01-17,14257.002721023311
2022-01-18,14244.861647846965
2022-01-19,14152.148915199426
2022-01-20,14010.719377986796
2022-01-21,14241.892951478425
2022-01-22,14192.137090996714
2022-01-23,14309.092971413751
2022-01-24,14159.988972489928
2022-01-25,14353.343171905166
2022-01-26,14582.40943527315
2022-01-27,14195.54307761142
2022-01-28,14042.977030624294
2022-01-29,13960.259837170901
2022-01-30,14036.363647572678
2022-01-31,13781.264148033813
2022-02-01,14150.997688075042
2022-02-02,14188.405131691528
2022-02-03,13784.096482547879
2022-02-04,13997.47278644474
2022-02-05,14221.082404004233
2022-02-06,14104.636906205986
2022-02-07,14476.860514360664
2022-02-08,14248.030204007493
2022-02-09,14674.921555625995
2022-02-10,14426.25898775403
2022-02-11,14478.140213919
2022-02-12,14791.658108945909
2022-02-13,14577.479739093422
2022-02-14,14533.747275664678
2022-02-15,14483.463706380078
2022-02-16,15037.065345049443
2022-02-17,14798.18224681492
2022-02-18,14557.08177951759
2022-02-19,14648.974868128756
2022-02-20,14875.310799324185
2022-02-21,14815.204751333456
2022-02-22,15012.188270653925
2022-02-23,15317.158196454291
2022-02-24,15197.662860134578
2022-02-25,15247.259101667016
2022-02-26,15124.376697633379
2022-02-27,15240.671234909842
2022-02-28,15049.895668643132
2022-03-01,15600.746882185524
2022-03-02,15613.589674634366
2022-03-03,15359.515787908074
2022-03-04,15316.295330708968
2022-03-05,15080.235037506298
2022-03-06,15109.146216115993
2022-03-07,15195.456291909888
2022-03-08,15278.738446906542
2022-03-09,15191.687662280903
2022-03-10,15184.47569292454
2022-03-11,15347.807823811476
2022-03-12,15616.375595301757
2022-03-13,15066.664883546362
2022-03-14,15037.026740370138
2022-03-15,14961.01596760715
2022-03-16,15415.02566830873
2022-03-17,15459.535988673179
2022-03-18,15293.705458485012
2022-03-19,15203.902505578933
2022-03-20,15432.509407583924
2022-03-21,15520.849270309767
2022-03-22,15618.434808905255
2022-03-23,15562.016621856785
2022-03-24,15115.231284065085
2022-03-25,15393.633974196735
2022-03-26,15481.80079729535
2022-03-27,15720.953502767607
2022-03-28,15764.505875603443
2022-03-29,15642.853878950827
2022-03-30,15614.693071775584
2022-03-31,15805.775359276506
2022-04-01,15860.807405211266
2022-04-02,15763.866048413058
2022-04-03,15906.211061364662
2022-04-04,15934.795331705318
2022-04-05,16273.297341344638
2022-04-06,16554.423843861536
2022-04-07,16544.44075343689
2022-04-08,16239.254958381154
2022-04-09,16298.900306891852
2022-04-10,16656.555358118847
2022-04-11,16038.259860127684
2022-04-12,16274.841153216483
2022-04-13,16407.11563378541
2022-04-14,16338.039360732051
2022-04-15,16275.47158750382
2022-04-16,16080.52480379412
2022-04-17,15898.928348905423
2022-04-18,16218.771030369231
2022-04-19,16139.015467064266
2022-04-20,16147.410830425271
2022-04-21,16061.828020948344
2022-04-22,16279.848538309123
2022-04-23,16313.083598594752
2022-04-24,16291.343444595574
2022-04-25,16155.201030657554
2022-04-26,16530.954845309712
2022-04-27,16676.214787974823
2022-04-28,16565.108079365113
2022-04-29,16797.992884886495
2022-04-30,16735.61555844458
2022-05-01,16566.97620211764
2022-05-02,16595.06796317649
2022-05-03,17007.76821934751
2022-05-04,16948.743047671407
2022-05-05,16998.192439927345
2022-05-06,16949.17791759801
2022-05-07,17017.856341966246
2022-05-08,16950.14180527567
2022-05-09,17463.661630356364
2022-05-10,17307.706343511476
2022-05-11,17290.28850572154
2022-05-12,17248.044678824328
2022-05-13,17408.023667725953
2022-05-14,17359.438720654973
2022-05-15,17456.985640077914
2022-05-16,17143.92539562517
2022-05-17,17377.552565495316
2022-05-18,17570.268767388792
2022-05-19,17235.888255240552
2022-05-20,17094.49347244948
2022-05-21,17013.852278280716
2022-05-22,16969.55243426308
2022-05-23,16855.613209993557
2022-05-24,17392.247049683447
2022-05-25,17140.43387367005
2022-05-26,17133.400764880236
2022-05-27,17117.457100959593
2022-05-28,17652.38162777407
2022-05-29,17432.098304088264
2022-05-30,17239.829833095784
2022-05-31,17612.403955999544
2022-06-01,17601.326000303077
2022-06-02,18133.244114151807
2022-06-03,18029.090449318322
2022-06-04,18010.157106544466
2022-06-05,18095.13300859586
2022-06-06,18399.18053326754
2022-06-07,18584.472832012852
2022-06-08,18385.9596445158
2022-06-09,18208.242964129353
2022-06-10,18328.39120700499
2022-06-11,18225.365181524387
2022-06-12,18185.873268221087
2022-06-13,18241.079584442345
2022-06-14,18015.437611677502
2022-06-15,17877.637137604037
2022-06-16,17904.1612214616
2022-06-17,17582.44854012705
2022-06-18,17663.928473172946
2022-06-19,17518.596337142568
2022-06-20,17006.045464088507
2022-06-21,17324.674891184426
2022-06-22,17089.11545570375
2022-06-23,17169.25682837236
2022-06-24,17404.165706991927
2022-06-25,17686.37009512896
2022-06-26,17489.971884424533
2022-06-27,17648.056035531506
2022-06-28,17785.945060461952
2022-06-29,17952.46682036991
2022-06-30,17934.041861478403
2022-07-01,18451.67197555519
2022-07-02,18695.9735243391
2022-07-03,18738.258307348486
2022-07-04,18620.768371894905
2022-07-05,18561.530187626642
2022-07-06,18592.184900715325
2022-07-07,18671.839281245066
2022-07-08,19079.90774262121
2022-07-09,18367.757293642157
2022-07-10,18714.63555171744
2022-07-11,18812.472781911216
2022-07-12,18503.175730711504
2022-07-13,18677.958357840555
2022-07-14,18363.706714628355
2022-07-15,18542.78511063546
